discount rate 0,discount rate 1,A.0_ID flood wave shape,A.1_Bmax,A.1_pfail,A.1_Brate,A.2_Bmax,A.2_pfail,A.2_Brate,A.3_Bmax,A.3_pfail,A.3_Brate,A.4_Bmax,A.4_pfail,A.4_Brate,A.5_Bmax,A.5_pfail,A.5_Brate,0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,EWS_DaysToThreat,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,9.0,7.0,7.0,5.0,9.0,6.0,0.0,reference,1670,dikesnet,2130857.2086894773,390314241.18702054,0.0,0.0,0.002419291065491226
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,9.0,7.0,7.0,5.0,9.0,6.0,0.0,reference,1671,dikesnet,2130857.2086894773,390314241.18702054,0.0,0.0,0.002419291065491226
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1672,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1673,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1674,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1675,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1676,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1677,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1678,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1679,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1680,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1681,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1682,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1683,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1684,dikesnet,6143283.57873661,358935374.67561114,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1685,dikesnet,10590536.860393,309888386.68603045,0.0,644.791517315241,0.0014056953591154826
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1686,dikesnet,6143283.57873661,356295357.0283053,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,7.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1687,dikesnet,2130857.2086894773,337169484.6009514,0.0,128.64677764899776,0.0002903149278589471
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,6.0,2.0,3.0,4.0,3.0,reference,1688,dikesnet,10155709.948783742,290711324.0604241,0.0,517.392158814395,0.0023130867079254615
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,0.0,2.0,3.0,4.0,3.0,reference,1689,dikesnet,14203594.762209842,308339806.0362734,0.0,944.6045524886688,0.0018790474272633523
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,3.0,reference,1690,dikesnet,6143283.57873661,322563946.96456784,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,1.0,4.0,3.0,reference,1691,dikesnet,38474258.36245394,314850335.90695655,0.0,2617.405716277176,0.0053402322685249595
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,3.0,3.0,reference,1692,dikesnet,6143283.57873661,319217476.2115692,0.0,323.01946823169635,0.0013017008178922043
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,4.0,1.0,reference,1693,dikesnet,6143283.57873661,322563946.96456784,0.0,156.61549974870127,0.0039051024536766125
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1694,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1695,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1696,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1697,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1698,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1699,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1700,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1701,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1702,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1703,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1704,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1705,dikesnet,24154677.996765193,294531707.91764617,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1706,dikesnet,18123929.462317754,345770961.6047322,0.0,638.4054236419562,0.005553525699841408
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1707,dikesnet,26240037.923525415,299363991.2624574,0.0,882.8576152210242,0.008775816413338808
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1708,dikesnet,28121607.08488307,320879606.3417283,0.0,914.7247245222125,0.010939029299861739
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,5.0,0.0,2.0,1.0,3.0,1.0,reference,1709,dikesnet,24154677.996765193,367337766.88225555,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,6.0,2.0,1.0,3.0,1.0,reference,1710,dikesnet,34998591.94817699,345127276.5569839,0.0,1164.2977310045317,0.01327949011478818
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1711,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,3.0,3.0,1.0,reference,1712,dikesnet,16221916.926610151,338399253.46483034,0.0,546.5948146074364,0.004970731406769574
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,4.0,1.0,reference,1713,dikesnet,24154677.996765193,334032113.16021764,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,3.0,reference,1714,dikesnet,24154677.996765193,330903135.62868947,0.0,1693.831129483402,0.0026404241649735653
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,3.0,1.0,reference,1715,dikesnet,24154677.996765193,330903135.62868947,0.0,821.2514567192253,0.007921272494920696
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1716,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1717,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1718,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1719,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1720,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1721,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1722,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1723,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1724,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1725,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1726,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1727,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1728,dikesnet,2972657.539565958,475160001.4248744,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1729,dikesnet,2972657.539565958,496718417.4371056,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,2.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1730,dikesnet,2972657.539565958,478282974.9526288,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,2.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1731,dikesnet,26091218.282459002,503067875.14404213,0.0,657.0387375136224,0.017996647606047182
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,5.0,1.0,7.0,8.0,9.0,1.0,reference,1732,dikesnet,2972657.539565958,555864728.6242684,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,5.0,7.0,8.0,9.0,1.0,reference,1733,dikesnet,0.0,525054711.6173027,0.0,0.0,0.0
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,1.0,reference,1734,dikesnet,2972657.539565958,518185094.84579784,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,6.0,9.0,1.0,reference,1735,dikesnet,2972657.539565958,505478523.2486944,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,8.0,1.0,reference,1736,dikesnet,2972657.539565958,512100671.5153293,0.0,106.20401650547754,0.000673873656753137
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,7.0,8.0,0.0,1.0,7.0,8.0,9.0,3.0,reference,1737,dikesnet,2972657.539565958,518185094.84579784,0.0,219.04578404254738,0.0002246245522510456
3.5,3.5,4.0,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,190.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,2.0,2.0,5.0,5.0,7.0,6.0,8.0,3.0,reference,1738,dikesnet,11617395.994979784,420541510.6043785,0.0,570.0717137113697,0.0028941121669884134
